pokemon,version,method,location_area,min_level,max_level,chance,conditions
ninjask,emerald,walk,Shoal Cave,,,0,
nosepass,emerald,walk,Shoal Cave,,,0,
numel,emerald,walk,Shoal Cave,,,0,
nuzleaf,emerald,walk,Shoal Cave,,,0,
pelipper,emerald,walk,Shoal Cave,,,0,
plusle,emerald,walk,Shoal Cave,,,0,
poochyena,emerald,walk,Shoal Cave,,,0,
ralts,emerald,walk,Shoal Cave,,,0,
rayquaza,emerald,walk,Shoal Cave,,,0,
regice,emerald,walk,Shoal Cave,,,0,
regirock,emerald,walk,Shoal Cave,,,0,
registeel,emerald,walk,Shoal Cave,,,0,
relicanth,emerald,walk,Shoal Cave,,,0,
roselia,emerald,walk,Shoal Cave,,,0,
sableye,emerald,walk,Shoal Cave,,,0,
salamence,emerald,walk,Shoal Cave,,,0,
sceptile,emerald,walk,Shoal Cave,,,0,
sealeo,emerald,walk,Shoal Cave,,,0,
seedot,emerald,walk,Shoal Cave,,,0,
seviper,emerald,walk,Shoal Cave,,,0,
sharpedo,emerald,walk,Shoal Cave,,,0,
shedinja,emerald,walk,Shoal Cave,,,0,
shelgon,emerald,walk,Shoal Cave,,,0,
shiftry,emerald,walk,Shoal Cave,,,0,
shroomish,emerald,walk,Shoal Cave,,,0,
shuppet,emerald,walk,Shoal Cave,,,0,
silcoon,emerald,walk,Shoal Cave,,,0,
skitty,emerald,walk,Shoal Cave,,,0,
slaking,emerald,walk,Shoal Cave,,,0,
slakoth,emerald,walk,Shoal Cave,,,0,
snorunt,emerald,walk,Shoal Cave,,,0,
solrock,emerald,walk,Shoal Cave,,,0,
spheal,emerald,walk,Shoal Cave,26,32,50,
spinda,emerald,walk,Shoal Cave,,,0,
spoink,emerald,walk,Shoal Cave,,,0,
surskit,emerald,walk,Shoal Cave,,,0,
swablu,emerald,walk,Shoal Cave,,,0,
swalot,emerald,walk,Shoal Cave,,,0,
swampert,emerald,walk,Shoal Cave,,,0,
swellow,emerald,walk,Shoal Cave,,,0,
taillow,emerald,walk,Shoal Cave,,,0,
torchic,emerald,walk,Shoal Cave,,,0,
torkoal,emerald,walk,Shoal Cave,,,0,
trapinch,emerald,walk,Shoal Cave,,,0,
treecko,emerald,walk,Shoal Cave,,,0,
tropius,emerald,walk,Shoal Cave,,,0,
vibrava,emerald,walk,Shoal Cave,,,0,
vigoroth,emerald,walk,Shoal Cave,,,0,
volbeat,emerald,walk,Shoal Cave,,,0,
wailmer,emerald,walk,Shoal Cave,,,0,
wailord,emerald,walk,Shoal Cave,,,0,
walrein,emerald,walk,Shoal Cave,,,0,
whiscash,emerald,walk,Shoal Cave,,,0,
whismur,emerald,walk,Shoal Cave,,,0,
wingull,emerald,walk,Shoal Cave,,,0,
wurmple,emerald,walk,Shoal Cave,,,0,
wynaut,emerald,walk,Shoal Cave,,,0,
zangoose,emerald,walk,Shoal Cave,,,0,
zigzagoon,emerald,walk,Shoal Cave,,,0,
absol,emerald,walk,Shoal Cave B1f,,,0,
aggron,emerald,walk,Shoal Cave B1f,,,0,
altaria,emerald,walk,Shoal Cave B1f,,,0,
anorith,emerald,walk,Shoal Cave B1f,,,0,
armaldo,emerald,walk,Shoal Cave B1f,,,0,
aron,emerald,walk,Shoal Cave B1f,,,0,
azurill,emerald,walk,Shoal Cave B1f,,,0,
bagon,emerald,walk,Shoal Cave B1f,,,0,
baltoy,emerald,walk,Shoal Cave B1f,,,0,
banette,emerald,walk,Shoal Cave B1f,,,0,
barboach,emerald,walk,Shoal Cave B1f,,,0,
beautifly,emerald,walk,Shoal Cave B1f,,,0,
beldum,emerald,walk,Shoal Cave B1f,,,0,
blaziken,emerald,walk,Shoal Cave B1f,,,0,
breloom,emerald,walk,Shoal Cave B1f,,,0,
cacnea,emerald,walk,Shoal Cave B1f,,,0,
cacturne,emerald,walk,Shoal Cave B1f,,,0,
camerupt,emerald,walk,Shoal Cave B1f,,,0,
carvanha,emerald,walk,Shoal Cave B1f,,,0,
cascoon,emerald,walk,Shoal Cave B1f,,,0,
castform,emerald,walk,Shoal Cave B1f,,,0,
chimecho,emerald,walk,Shoal Cave B1f,,,0,
clamperl,emerald,walk,Shoal Cave B1f,,,0,
claydol,emerald,walk,Shoal Cave B1f,,,0,
combusken,emerald,walk,Shoal Cave B1f,,,0,
corphish,emerald,walk,Shoal Cave B1f,,,0,
cradily,emerald,walk,Shoal Cave B1f,,,0,
crawdaunt,emerald,walk,Shoal Cave B1f,,,0,
delcatty,emerald,walk,Shoal Cave B1f,,,0,
deoxys-normal,emerald,walk,Shoal Cave B1f,,,0,
dusclops,emerald,walk,Shoal Cave B1f,,,0,
duskull,emerald,walk,Shoal Cave B1f,,,0,
dustox,emerald,walk,Shoal Cave B1f,,,0,
electrike,emerald,walk,Shoal Cave B1f,,,0,
exploud,emerald,walk,Shoal Cave B1f,,,0,
feebas,emerald,walk,Shoal Cave B1f,,,0,
flygon,emerald,walk,Shoal Cave B1f,,,0,
gardevoir,emerald,walk,Shoal Cave B1f,,,0,
glalie,emerald,walk,Shoal Cave B1f,,,0,
gorebyss,emerald,walk,Shoal Cave B1f,,,0,
groudon,emerald,walk,Shoal Cave B1f,,,0,
grovyle,emerald,walk,Shoal Cave B1f,,,0,
grumpig,emerald,walk,Shoal Cave B1f,,,0,
gulpin,emerald,walk,Shoal Cave B1f,,,0,
hariyama,emerald,walk,Shoal Cave B1f,,,0,
huntail,emerald,walk,Shoal Cave B1f,,,0,
illumise,emerald,walk,Shoal Cave B1f,,,0,
jirachi,emerald,walk,Shoal Cave B1f,,,0,
kecleon,emerald,walk,Shoal Cave B1f,,,0,
kirlia,emerald,walk,Shoal Cave B1f,,,0,
kyogre,emerald,walk,Shoal Cave B1f,,,0,
lairon,emerald,walk,Shoal Cave B1f,,,0,
latias,emerald,walk,Shoal Cave B1f,,,0,
latios,emerald,walk,Shoal Cave B1f,,,0,
lileep,emerald,walk,Shoal Cave B1f,,,0,
linoone,emerald,walk,Shoal Cave B1f,,,0,
lombre,emerald,walk,Shoal Cave B1f,,,0,
lotad,emerald,walk,Shoal Cave B1f,,,0,
loudred,emerald,walk,Shoal Cave B1f,,,0,
ludicolo,emerald,walk,Shoal Cave B1f,,,0,
lunatone,emerald,walk,Shoal Cave B1f,,,0,
luvdisc,emerald,walk,Shoal Cave B1f,,,0,
makuhita,emerald,walk,Shoal Cave B1f,,,0,
manectric,emerald,walk,Shoal Cave B1f,,,0,
marshtomp,emerald,walk,Shoal Cave B1f,,,0,
masquerain,emerald,walk,Shoal Cave B1f,,,0,
mawile,emerald,walk,Shoal Cave B1f,,,0,
medicham,emerald,walk,Shoal Cave B1f,,,0,
meditite,emerald,walk,Shoal Cave B1f,,,0,
metagross,emerald,walk,Shoal Cave B1f,,,0,
metang,emerald,walk,Shoal Cave B1f,,,0,
mightyena,emerald,walk,Shoal Cave B1f,,,0,
milotic,emerald,walk,Shoal Cave B1f,,,0,
minun,emerald,walk,Shoal Cave B1f,,,0,
mudkip,emerald,walk,Shoal Cave B1f,,,0,
nincada,emerald,walk,Shoal Cave B1f,,,0,
ninjask,emerald,walk,Shoal Cave B1f,,,0,
nosepass,emerald,walk,Shoal Cave B1f,,,0,
numel,emerald,walk,Shoal Cave B1f,,,0,
nuzleaf,emerald,walk,Shoal Cave B1f,,,0,
pelipper,emerald,walk,Shoal Cave B1f,,,0,
plusle,emerald,walk,Shoal Cave B1f,,,0,
poochyena,emerald,walk,Shoal Cave B1f,,,0,
ralts,emerald,walk,Shoal Cave B1f,,,0,
rayquaza,emerald,walk,Shoal Cave B1f,,,0,
regice,emerald,walk,Shoal Cave B1f,,,0,
regirock,emerald,walk,Shoal Cave B1f,,,0,
registeel,emerald,walk,Shoal Cave B1f,,,0,
relicanth,emerald,walk,Shoal Cave B1f,,,0,
roselia,emerald,walk,Shoal Cave B1f,,,0,
sableye,emerald,walk,Shoal Cave B1f,,,0,
salamence,emerald,walk,Shoal Cave B1f,,,0,
sceptile,emerald,walk,Shoal Cave B1f,,,0,
sealeo,emerald,walk,Shoal Cave B1f,,,0,
seedot,emerald,walk,Shoal Cave B1f,,,0,
seviper,emerald,walk,Shoal Cave B1f,,,0,
sharpedo,emerald,walk,Shoal Cave B1f,,,0,
shedinja,emerald,walk,Shoal Cave B1f,,,0,
shelgon,emerald,walk,Shoal Cave B1f,,,0,
shiftry,emerald,walk,Shoal Cave B1f,,,0,
shroomish,emerald,walk,Shoal Cave B1f,,,0,
shuppet,emerald,walk,Shoal Cave B1f,,,0,
silcoon,emerald,walk,Shoal Cave B1f,,,0,
skitty,emerald,walk,Shoal Cave B1f,,,0,
slaking,emerald,walk,Shoal Cave B1f,,,0,
slakoth,emerald,walk,Shoal Cave B1f,,,0,
snorunt,emerald,walk,Shoal Cave B1f,26,30,10,
solrock,emerald,walk,Shoal Cave B1f,,,0,
spheal,emerald,walk,Shoal Cave B1f,26,32,45,
spinda,emerald,walk,Shoal Cave B1f,,,0,
spoink,emerald,walk,Shoal Cave B1f,,,0,
surskit,emerald,walk,Shoal Cave B1f,,,0,
swablu,emerald,walk,Shoal Cave B1f,,,0,
swalot,emerald,walk,Shoal Cave B1f,,,0,
swampert,emerald,walk,Shoal Cave B1f,,,0,
swellow,emerald,walk,Shoal Cave B1f,,,0,
taillow,emerald,walk,Shoal Cave B1f,,,0,
torchic,emerald,walk,Shoal Cave B1f,,,0,
torkoal,emerald,walk,Shoal Cave B1f,,,0,
trapinch,emerald,walk,Shoal Cave B1f,,,0,
treecko,emerald,walk,Shoal Cave B1f,,,0,
tropius,emerald,walk,Shoal Cave B1f,,,0,
vibrava,emerald,walk,Shoal Cave B1f,,,0,
vigoroth,emerald,walk,Shoal Cave B1f,,,0,
volbeat,emerald,walk,Shoal Cave B1f,,,0,
wailmer,emerald,walk,Shoal Cave B1f,,,0,
wailord,emerald,walk,Shoal Cave B1f,,,0,
walrein,emerald,walk,Shoal Cave B1f,,,0,
whiscash,emerald,walk,Shoal Cave B1f,,,0,
whismur,emerald,walk,Shoal Cave B1f,,,0,
wingull,emerald,walk,Shoal Cave B1f,,,0,
wurmple,emerald,walk,Shoal Cave B1f,,,0,
wynaut,emerald,walk,Shoal Cave B1f,,,0,
zangoose,emerald,walk,Shoal Cave B1f,,,0,
zigzagoon,emerald,walk,Shoal Cave B1f,,,0,
absol,emerald,walk,Sky Pillar 1f,,,0,
aggron,emerald,walk,Sky Pillar 1f,,,0,
altaria,emerald,walk,Sky Pillar 1f,,,0,
anorith,emerald,walk,Sky Pillar 1f,,,0,
armaldo,emerald,walk,Sky Pillar 1f,,,0,
aron,emerald,walk,Sky Pillar 1f,,,0,
azurill,emerald,walk,Sky Pillar 1f,,,0,
bagon,emerald,walk,Sky Pillar 1f,,,0,
baltoy,emerald,walk,Sky Pillar 1f,,,0,
banette,emerald,walk,Sky Pillar 1f,37,38,15,
barboach,emerald,walk,Sky Pillar 1f,,,0,
beautifly,emerald,walk,Sky Pillar 1f,,,0,
beldum,emerald,walk,Sky Pillar 1f,,,0,
blaziken,emerald,walk,Sky Pillar 1f,,,0,
breloom,emerald,walk,Sky Pillar 1f,,,0,
cacnea,emerald,walk,Sky Pillar 1f,,,0,
cacturne,emerald,walk,Sky Pillar 1f,,,0,
camerupt,emerald,walk,Sky Pillar 1f,,,0,
carvanha,emerald,walk,Sky Pillar 1f,,,0,
cascoon,emerald,walk,Sky Pillar 1f,,,0,
castform,emerald,walk,Sky Pillar 1f,,,0,
chimecho,emerald,walk,Sky Pillar 1f,,,0,
clamperl,emerald,walk,Sky Pillar 1f,,,0,
claydol,emerald,walk,Sky Pillar 1f,36,38,25,
combusken,emerald,walk,Sky Pillar 1f,,,0,
corphish,emerald,walk,Sky Pillar 1f,,,0,
cradily,emerald,walk,Sky Pillar 1f,,,0,
crawdaunt,emerald,walk,Sky Pillar 1f,,,0,
delcatty,emerald,walk,Sky Pillar 1f,,,0,
deoxys-normal,emerald,walk,Sky Pillar 1f,,,0,
dusclops,emerald,walk,Sky Pillar 1f,,,0,
duskull,emerald,walk,Sky Pillar 1f,,,0,
dustox,emerald,walk,Sky Pillar 1f,,,0,
electrike,emerald,walk,Sky Pillar 1f,,,0,
exploud,emerald,walk,Sky Pillar 1f,,,0,
feebas,emerald,walk,Sky Pillar 1f,,,0,
flygon,emerald,walk,Sky Pillar 1f,,,0,
gardevoir,emerald,walk,Sky Pillar 1f,,,0,
glalie,emerald,walk,Sky Pillar 1f,,,0,
gorebyss,emerald,walk,Sky Pillar 1f,,,0,
groudon,emerald,walk,Sky Pillar 1f,,,0,
grovyle,emerald,walk,Sky Pillar 1f,,,0,
grumpig,emerald,walk,Sky Pillar 1f,,,0,
gulpin,emerald,walk,Sky Pillar 1f,,,0,
hariyama,emerald,walk,Sky Pillar 1f,,,0,
huntail,emerald,walk,Sky Pillar 1f,,,0,
illumise,emerald,walk,Sky Pillar 1f,,,0,
jirachi,emerald,walk,Sky Pillar 1f,,,0,
kecleon,emerald,walk,Sky Pillar 1f,,,0,
kirlia,emerald,walk,Sky Pillar 1f,,,0,
kyogre,emerald,walk,Sky Pillar 1f,,,0,
lairon,emerald,walk,Sky Pillar 1f,,,0,
latias,emerald,walk,Sky Pillar 1f,,,0,
latios,emerald,walk,Sky Pillar 1f,,,0,
lileep,emerald,walk,Sky Pillar 1f,,,0,
linoone,emerald,walk,Sky Pillar 1f,,,0,
lombre,emerald,walk,Sky Pillar 1f,,,0,
lotad,emerald,walk,Sky Pillar 1f,,,0,
loudred,emerald,walk,Sky Pillar 1f,,,0,
ludicolo,emerald,walk,Sky Pillar 1f,,,0,
lunatone,emerald,walk,Sky Pillar 1f,,,0,
luvdisc,emerald,walk,Sky Pillar 1f,,,0,
makuhita,emerald,walk,Sky Pillar 1f,,,0,
manectric,emerald,walk,Sky Pillar 1f,,,0,
marshtomp,emerald,walk,Sky Pillar 1f,,,0,
masquerain,emerald,walk,Sky Pillar 1f,,,0,
mawile,emerald,walk,Sky Pillar 1f,,,0,
medicham,emerald,walk,Sky Pillar 1f,,,0,
meditite,emerald,walk,Sky Pillar 1f,,,0,
metagross,emerald,walk,Sky Pillar 1f,,,0,
metang,emerald,walk,Sky Pillar 1f,,,0,
mightyena,emerald,walk,Sky Pillar 1f,,,0,
milotic,emerald,walk,Sky Pillar 1f,,,0,
minun,emerald,walk,Sky Pillar 1f,,,0,
mudkip,emerald,walk,Sky Pillar 1f,,,0,
nincada,emerald,walk,Sky Pillar 1f,,,0,
ninjask,emerald,walk,Sky Pillar 1f,,,0,
nosepass,emerald,walk,Sky Pillar 1f,,,0,
numel,emerald,walk,Sky Pillar 1f,,,0,
nuzleaf,emerald,walk,Sky Pillar 1f,,,0,
pelipper,emerald,walk,Sky Pillar 1f,,,0,
plusle,emerald,walk,Sky Pillar 1f,,,0,
poochyena,emerald,walk,Sky Pillar 1f,,,0,
ralts,emerald,walk,Sky Pillar 1f,,,0,
rayquaza,emerald,walk,Sky Pillar 1f,,,0,
regice,emerald,walk,Sky Pillar 1f,,,0,
regirock,emerald,walk,Sky Pillar 1f,,,0,
registeel,emerald,walk,Sky Pillar 1f,,,0,
relicanth,emerald,walk,Sky Pillar 1f,,,0,
roselia,emerald,walk,Sky Pillar 1f,,,0,
sableye,emerald,walk,Sky Pillar 1f,33,34,30,
salamence,emerald,walk,Sky Pillar 1f,,,0,
sceptile,emerald,walk,Sky Pillar 1f,,,0,
sealeo,emerald,walk,Sky Pillar 1f,,,0,
seedot,emerald,walk,Sky Pillar 1f,,,0,
seviper,emerald,walk,Sky Pillar 1f,,,0,
sharpedo,emerald,walk,Sky Pillar 1f,,,0,
shedinja,emerald,walk,Sky Pillar 1f,,,0,
shelgon,emerald,walk,Sky Pillar 1f,,,0,
shiftry,emerald,walk,Sky Pillar 1f,,,0,
shroomish,emerald,walk,Sky Pillar 1f,,,0,
shuppet,emerald,walk,Sky Pillar 1f,,,0,
silcoon,emerald,walk,Sky Pillar 1f,,,0,
skitty,emerald,walk,Sky Pillar 1f,,,0,
slaking,emerald,walk,Sky Pillar 1f,,,0,
slakoth,emerald,walk,Sky Pillar 1f,,,0,
snorunt,emerald,walk,Sky Pillar 1f,,,0,
solrock,emerald,walk,Sky Pillar 1f,,,0,
spheal,emerald,walk,Sky Pillar 1f,,,0,
spinda,emerald,walk,Sky Pillar 1f,,,0,
spoink,emerald,walk,Sky Pillar 1f,,,0,
surskit,emerald,walk,Sky Pillar 1f,,,0,
swablu,emerald,walk,Sky Pillar 1f,,,0,
swalot,emerald,walk,Sky Pillar 1f,,,0,
swampert,emerald,walk,Sky Pillar 1f,,,0,
swellow,emerald,walk,Sky Pillar 1f,,,0,
taillow,emerald,walk,Sky Pillar 1f,,,0,
torchic,emerald,walk,Sky Pillar 1f,,,0,
torkoal,emerald,walk,Sky Pillar 1f,,,0,
trapinch,emerald,walk,Sky Pillar 1f,,,0,
treecko,emerald,walk,Sky Pillar 1f,,,0,
tropius,emerald,walk,Sky Pillar 1f,,,0,
vibrava,emerald,walk,Sky Pillar 1f,,,0,
vigoroth,emerald,walk,Sky Pillar 1f,,,0,
volbeat,emerald,walk,Sky Pillar 1f,,,0,
wailmer,emerald,walk,Sky Pillar 1f,,,0,
wailord,emerald,walk,Sky Pillar 1f,,,0,
walrein,emerald,walk,Sky Pillar 1f,,,0,
whiscash,emerald,walk,Sky Pillar 1f,,,0,
whismur,emerald,walk,Sky Pillar 1f,,,0,
wingull,emerald,walk,Sky Pillar 1f,,,0,
wurmple,emerald,walk,Sky Pillar 1f,,,0,
wynaut,emerald,walk,Sky Pillar 1f,,,0,
zangoose,emerald,walk,Sky Pillar 1f,,,0,
zigzagoon,emerald,walk,Sky Pillar 1f,,,0,
absol,emerald,walk,Sky Pillar 3f,,,0,
aggron,emerald,walk,Sky Pillar 3f,,,0,
altaria,emerald,walk,Sky Pillar 3f,,,0,
anorith,emerald,walk,Sky Pillar 3f,,,0,
armaldo,emerald,walk,Sky Pillar 3f,,,0,
aron,emerald,walk,Sky Pillar 3f,,,0,
azurill,emerald,walk,Sky Pillar 3f,,,0,
bagon,emerald,walk,Sky Pillar 3f,,,0,
baltoy,emerald,walk,Sky Pillar 3f,,,0,
banette,emerald,walk,Sky Pillar 3f,37,38,15,
barboach,emerald,walk,Sky Pillar 3f,,,0,
beautifly,emerald,walk,Sky Pillar 3f,,,0,
beldum,emerald,walk,Sky Pillar 3f,,,0,
blaziken,emerald,walk,Sky Pillar 3f,,,0,
breloom,emerald,walk,Sky Pillar 3f,,,0,
cacnea,emerald,walk,Sky Pillar 3f,,,0,
cacturne,emerald,walk,Sky Pillar 3f,,,0,
camerupt,emerald,walk,Sky Pillar 3f,,,0,
carvanha,emerald,walk,Sky Pillar 3f,,,0,
cascoon,emerald,walk,Sky Pillar 3f,,,0,
castform,emerald,walk,Sky Pillar 3f,,,0,
chimecho,emerald,walk,Sky Pillar 3f,,,0,
clamperl,emerald,walk,Sky Pillar 3f,,,0,
claydol,emerald,walk,Sky Pillar 3f,36,38,25,
combusken,emerald,walk,Sky Pillar 3f,,,0,
corphish,emerald,walk,Sky Pillar 3f,,,0,
cradily,emerald,walk,Sky Pillar 3f,,,0,
crawdaunt,emerald,walk,Sky Pillar 3f,,,0,
delcatty,emerald,walk,Sky Pillar 3f,,,0,
deoxys-normal,emerald,walk,Sky Pillar 3f,,,0,
dusclops,emerald,walk,Sky Pillar 3f,,,0,
duskull,emerald,walk,Sky Pillar 3f,,,0,
dustox,emerald,walk,Sky Pillar 3f,,,0,
electrike,emerald,walk,Sky Pillar 3f,,,0,
exploud,emerald,walk,Sky Pillar 3f,,,0,
feebas,emerald,walk,Sky Pillar 3f,,,0,
flygon,emerald,walk,Sky Pillar 3f,,,0,
gardevoir,emerald,walk,Sky Pillar 3f,,,0,
glalie,emerald,walk,Sky Pillar 3f,,,0,
gorebyss,emerald,walk,Sky Pillar 3f,,,0,
groudon,emerald,walk,Sky Pillar 3f,,,0,
grovyle,emerald,walk,Sky Pillar 3f,,,0,
grumpig,emerald,walk,Sky Pillar 3f,,,0,
gulpin,emerald,walk,Sky Pillar 3f,,,0,
hariyama,emerald,walk,Sky Pillar 3f,,,0,
huntail,emerald,walk,Sky Pillar 3f,,,0,
illumise,emerald,walk,Sky Pillar 3f,,,0,
jirachi,emerald,walk,Sky Pillar 3f,,,0,
kecleon,emerald,walk,Sky Pillar 3f,,,0,
kirlia,emerald,walk,Sky Pillar 3f,,,0,
kyogre,emerald,walk,Sky Pillar 3f,,,0,
lairon,emerald,walk,Sky Pillar 3f,,,0,
latias,emerald,walk,Sky Pillar 3f,,,0,
latios,emerald,walk,Sky Pillar 3f,,,0,
lileep,emerald,walk,Sky Pillar 3f,,,0,
linoone,emerald,walk,Sky Pillar 3f,,,0,
lombre,emerald,walk,Sky Pillar 3f,,,0,
lotad,emerald,walk,Sky Pillar 3f,,,0,
loudred,emerald,walk,Sky Pillar 3f,,,0,
ludicolo,emerald,walk,Sky Pillar 3f,,,0,
lunatone,emerald,walk,Sky Pillar 3f,,,0,
luvdisc,emerald,walk,Sky Pillar 3f,,,0,
makuhita,emerald,walk,Sky Pillar 3f,,,0,
manectric,emerald,walk,Sky Pillar 3f,,,0,
marshtomp,emerald,walk,Sky Pillar 3f,,,0,
masquerain,emerald,walk,Sky Pillar 3f,,,0,
mawile,emerald,walk,Sky Pillar 3f,,,0,
medicham,emerald,walk,Sky Pillar 3f,,,0,
meditite,emerald,walk,Sky Pillar 3f,,,0,
metagross,emerald,walk,Sky Pillar 3f,,,0,
metang,emerald,walk,Sky Pillar 3f,,,0,
mightyena,emerald,walk,Sky Pillar 3f,,,0,
milotic,emerald,walk,Sky Pillar 3f,,,0,
minun,emerald,walk,Sky Pillar 3f,,,0,
mudkip,emerald,walk,Sky Pillar 3f,,,0,
nincada,emerald,walk,Sky Pillar 3f,,,0,
ninjask,emerald,walk,Sky Pillar 3f,,,0,
nosepass,emerald,walk,Sky Pillar 3f,,,0,
numel,emerald,walk,Sky Pillar 3f,,,0,
nuzleaf,emerald,walk,Sky Pillar 3f,,,0,
pelipper,emerald,walk,Sky Pillar 3f,,,0,
plusle,emerald,walk,Sky Pillar 3f,,,0,
poochyena,emerald,walk,Sky Pillar 3f,,,0,
ralts,emerald,walk,Sky Pillar 3f,,,0,
rayquaza,emerald,walk,Sky Pillar 3f,,,0,
regice,emerald,walk,Sky Pillar 3f,,,0,
regirock,emerald,walk,Sky Pillar 3f,,,0,
registeel,emerald,walk,Sky Pillar 3f,,,0,
relicanth,emerald,walk,Sky Pillar 3f,,,0,
roselia,emerald,walk,Sky Pillar 3f,,,0,
sableye,emerald,walk,Sky Pillar 3f,33,34,30,
salamence,emerald,walk,Sky Pillar 3f,,,0,
sceptile,emerald,walk,Sky Pillar 3f,,,0,
sealeo,emerald,walk,Sky Pillar 3f,,,0,
seedot,emerald,walk,Sky Pillar 3f,,,0,
seviper,emerald,walk,Sky Pillar 3f,,,0,
sharpedo,emerald,walk,Sky Pillar 3f,,,0,
shedinja,emerald,walk,Sky Pillar 3f,,,0,
shelgon,emerald,walk,Sky Pillar 3f,,,0,
shiftry,emerald,walk,Sky Pillar 3f,,,0,
shroomish,emerald,walk,Sky Pillar 3f,,,0,
shuppet,emerald,walk,Sky Pillar 3f,,,0,
silcoon,emerald,walk,Sky Pillar 3f,,,0,
skitty,emerald,walk,Sky Pillar 3f,,,0,
slaking,emerald,walk,Sky Pillar 3f,,,0,
slakoth,emerald,walk,Sky Pillar 3f,,,0,
snorunt,emerald,walk,Sky Pillar 3f,,,0,
solrock,emerald,walk,Sky Pillar 3f,,,0,
spheal,emerald,walk,Sky Pillar 3f,,,0,
spinda,emerald,walk,Sky Pillar 3f,,,0,
spoink,emerald,walk,Sky Pillar 3f,,,0,
surskit,emerald,walk,Sky Pillar 3f,,,0,
swablu,emerald,walk,Sky Pillar 3f,,,0,
swalot,emerald,walk,Sky Pillar 3f,,,0,
swampert,emerald,walk,Sky Pillar 3f,,,0,
swellow,emerald,walk,Sky Pillar 3f,,,0,
taillow,emerald,walk,Sky Pillar 3f,,,0,
torchic,emerald,walk,Sky Pillar 3f,,,0,
torkoal,emerald,walk,Sky Pillar 3f,,,0,
trapinch,emerald,walk,Sky Pillar 3f,,,0,
treecko,emerald,walk,Sky Pillar 3f,,,0,
tropius,emerald,walk,Sky Pillar 3f,,,0,
vibrava,emerald,walk,Sky Pillar 3f,,,0,
vigoroth,emerald,walk,Sky Pillar 3f,,,0,
volbeat,emerald,walk,Sky Pillar 3f,,,0,
wailmer,emerald,walk,Sky Pillar 3f,,,0,
wailord,emerald,walk,Sky Pillar 3f,,,0,
walrein,emerald,walk,Sky Pillar 3f,,,0,
whiscash,emerald,walk,Sky Pillar 3f,,,0,
whismur,emerald,walk,Sky Pillar 3f,,,0,
wingull,emerald,walk,Sky Pillar 3f,,,0,
wurmple,emerald,walk,Sky Pillar 3f,,,0,
wynaut,emerald,walk,Sky Pillar 3f,,,0,
zangoose,emerald,walk,Sky Pillar 3f,,,0,
zigzagoon,emerald,walk,Sky Pillar 3f,,,0,
absol,emerald,walk,Sky Pillar 5f,,,0,
aggron,emerald,walk,Sky Pillar 5f,,,0,
altaria,emerald,walk,Sky Pillar 5f,38,39,5,
anorith,emerald,walk,Sky Pillar 5f,,,0,
armaldo,emerald,walk,Sky Pillar 5f,,,0,
aron,emerald,walk,Sky Pillar 5f,,,0,
azurill,emerald,walk,Sky Pillar 5f,,,0,
bagon,emerald,walk,Sky Pillar 5f,,,0,
baltoy,emerald,walk,Sky Pillar 5f,,,0,
banette,emerald,walk,Sky Pillar 5f,37,38,15,
barboach,emerald,walk,Sky Pillar 5f,,,0,
beautifly,emerald,walk,Sky Pillar 5f,,,0,
beldum,emerald,walk,Sky Pillar 5f,,,0,
blaziken,emerald,walk,Sky Pillar 5f,,,0,
breloom,emerald,walk,Sky Pillar 5f,,,0,
cacnea,emerald,walk,Sky Pillar 5f,,,0,
cacturne,emerald,walk,Sky Pillar 5f,,,0,
camerupt,emerald,walk,Sky Pillar 5f,,,0,
carvanha,emerald,walk,Sky Pillar 5f,,,0,
cascoon,emerald,walk,Sky Pillar 5f,,,0,
castform,emerald,walk,Sky Pillar 5f,,,0,
chimecho,emerald,walk,Sky Pillar 5f,,,0,
clamperl,emerald,walk,Sky Pillar 5f,,,0,
claydol,emerald,walk,Sky Pillar 5f,36,37,19,
combusken,emerald,walk,Sky Pillar 5f,,,0,
corphish,emerald,walk,Sky Pillar 5f,,,0,
cradily,emerald,walk,Sky Pillar 5f,,,0,
crawdaunt,emerald,walk,Sky Pillar 5f,,,0,
delcatty,emerald,walk,Sky Pillar 5f,,,0,
deoxys-normal,emerald,walk,Sky Pillar 5f,,,0,
dusclops,emerald,walk,Sky Pillar 5f,,,0,
duskull,emerald,walk,Sky Pillar 5f,,,0,
dustox,emerald,walk,Sky Pillar 5f,,,0,
electrike,emerald,walk,Sky Pillar 5f,,,0,
exploud,emerald,walk,Sky Pillar 5f,,,0,
feebas,emerald,walk,Sky Pillar 5f,,,0,
flygon,emerald,walk,Sky Pillar 5f,,,0,
gardevoir,emerald,walk,Sky Pillar 5f,,,0,
glalie,emerald,walk,Sky Pillar 5f,,,0,
gorebyss,emerald,walk,Sky Pillar 5f,,,0,
groudon,emerald,walk,Sky Pillar 5f,,,0,
grovyle,emerald,walk,Sky Pillar 5f,,,0,
grumpig,emerald,walk,Sky Pillar 5f,,,0,
gulpin,emerald,walk,Sky Pillar 5f,,,0,
hariyama,emerald,walk,Sky Pillar 5f,,,0,
huntail,emerald,walk,Sky Pillar 5f,,,0,
illumise,emerald,walk,Sky Pillar 5f,,,0,
jirachi,emerald,walk,Sky Pillar 5f,,,0,
kecleon,emerald,walk,Sky Pillar 5f,,,0,
